paper_id,instA_coords,instB_coords,instA_id,instB_id
c6b416e31cb51e4ecc6264f20bb37db28e9a4cef,"[1.2467471, 52.62218789999999]","[-0.1308206, 51.522937799999994]",8820,2929
c6b416e31cb51e4ecc6264f20bb37db28e9a4cef,"[-2.9821428, 56.45824469999999]","[-0.1308206, 51.522937799999994]",5260,2929
c6b75757f2a356c2bbc3ec1d986d17a3d0048701,"[13.203493, 55.7119483]","[-89.18413369999998, 37.7331541]",144,4425
c6b75757f2a356c2bbc3ec1d986d17a3d0048701,"[13.203493, 55.7119483]","[11.961431800000002, 57.68236719999999]",144,2600
c6b75757f2a356c2bbc3ec1d986d17a3d0048701,"[13.203493, 55.7119483]","[-92.3275514, 38.9386955]",144,9149
c6b75757f2a356c2bbc3ec1d986d17a3d0048701,"[-89.18413369999998, 37.7331541]","[11.961431800000002, 57.68236719999999]",4425,2600
c6b75757f2a356c2bbc3ec1d986d17a3d0048701,"[-89.18413369999998, 37.7331541]","[-92.3275514, 38.9386955]",4425,9149
c6b75757f2a356c2bbc3ec1d986d17a3d0048701,"[11.961431800000002, 57.68236719999999]","[-92.3275514, 38.9386955]",2600,9149
c6b7bfae68c5c25203f76616c028668feea39e8e,"[144.95603799999998, -37.79806000000001]","[-77.05650849999998, -12.0239743]",5080,6176
c6b7bfae68c5c25203f76616c028668feea39e8e,"[144.95603799999998, -37.79806000000001]","[-122.81540940000001, 47.040731799999996]",5080,5781
c6b7bfae68c5c25203f76616c028668feea39e8e,"[144.95603799999998, -37.79806000000001]","[-46.7307891, -23.5613991]",5080,9344
c6b7bfae68c5c25203f76616c028668feea39e8e,"[-77.05650849999998, -12.0239743]","[-122.81540940000001, 47.040731799999996]",6176,5781
c6b7bfae68c5c25203f76616c028668feea39e8e,"[-77.05650849999998, -12.0239743]","[-46.7307891, -23.5613991]",6176,9344
c6b7bfae68c5c25203f76616c028668feea39e8e,"[-122.81540940000001, 47.040731799999996]","[-46.7307891, -23.5613991]",5781,9344
c6e4261e1a6aa596741c8af357661827bff2c468,"[5.1224428999999985, 52.0902463]","[4.485208999999999, 52.1571485]",2566,5740
c6e4261e1a6aa596741c8af357661827bff2c468,"[5.1224428999999985, 52.0902463]","[4.470303700000001, 51.9112533]",2566,8154
c6e4261e1a6aa596741c8af357661827bff2c468,"[5.1224428999999985, 52.0902463]","[8.550981199999999, 47.3743221]",2566,5312
c6e4261e1a6aa596741c8af357661827bff2c468,"[4.485208999999999, 52.1571485]","[4.470303700000001, 51.9112533]",5740,8154
c6e4261e1a6aa596741c8af357661827bff2c468,"[4.485208999999999, 52.1571485]","[8.550981199999999, 47.3743221]",5740,5312
c6e4261e1a6aa596741c8af357661827bff2c468,"[4.470303700000001, 51.9112533]","[8.550981199999999, 47.3743221]",8154,5312
c6e819e9d3fdfd19cafd2ddf160b9ed2cfd9a27a,"[-79.37401919999998, 43.72242019999999]","[-79.39565640000002, 43.6628917]",8218,8037
c6ec1380338cb2467dc6fc14add09ca5bea18411,"[104.071022, 30.663964]","[106.44810700000001, 29.535509]",10230,2991
c6ee9f876eedfbe7aa60473dcad1e8fcdc4c3a2d,"[-122.2696909, 37.80600039999999]","[37.010508, -1.0891064]",383,3375
c6fa41b3711b116f3c39583812a0088793388395,"[121.38748559999999, 25.0334479]","[121.5463601, 25.0564135]",10291,1400
c7005ee9025aa72654f99df95eb122cc31254c42,"[13.2934768, 52.4543245]","[13.011909800000002, 52.4010314]",1774,5951
c70bdcb5ad0df2ac48e9e00f7c35625b7e90557d,"[8.958109, 46.010737]","[9.1945843, 45.4601435]",6119,7593
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-105.0865473, 40.573436]","[-71.0893093, 42.3624953]",9475,5164
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-105.0865473, 40.573436]","[-76.134684, 43.04242]",9475,9970
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-105.0865473, 40.573436]","[-77.1116333, 39.06339639999999]",9475,5417
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-105.0865473, 40.573436]","[139.761989, 35.712677500000005]",9475,5926
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-105.0865473, 40.573436]","[-75.323996, 41.0912226]",9475,6853
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-105.0865473, 40.573436]","[-57.931788899999994, -34.9003257]",9475,8207
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-105.0865473, 40.573436]","[141.340013, 43.077957500000004]",9475,10596
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-105.0865473, 40.573436]","[18.0236579, 59.34814839999999]",9475,4347
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-71.0893093, 42.3624953]","[-76.134684, 43.04242]",5164,9970
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-71.0893093, 42.3624953]","[-77.1116333, 39.06339639999999]",5164,5417
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-71.0893093, 42.3624953]","[139.761989, 35.712677500000005]",5164,5926
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-71.0893093, 42.3624953]","[-75.323996, 41.0912226]",5164,6853
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-71.0893093, 42.3624953]","[-57.931788899999994, -34.9003257]",5164,8207
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-71.0893093, 42.3624953]","[141.340013, 43.077957500000004]",5164,10596
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-71.0893093, 42.3624953]","[18.0236579, 59.34814839999999]",5164,4347
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-76.134684, 43.04242]","[-77.1116333, 39.06339639999999]",9970,5417
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-76.134684, 43.04242]","[139.761989, 35.712677500000005]",9970,5926
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-76.134684, 43.04242]","[-75.323996, 41.0912226]",9970,6853
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-76.134684, 43.04242]","[-57.931788899999994, -34.9003257]",9970,8207
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-76.134684, 43.04242]","[141.340013, 43.077957500000004]",9970,10596
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-76.134684, 43.04242]","[18.0236579, 59.34814839999999]",9970,4347
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-77.1116333, 39.06339639999999]","[139.761989, 35.712677500000005]",5417,5926
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-77.1116333, 39.06339639999999]","[-75.323996, 41.0912226]",5417,6853
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-77.1116333, 39.06339639999999]","[-57.931788899999994, -34.9003257]",5417,8207
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-77.1116333, 39.06339639999999]","[141.340013, 43.077957500000004]",5417,10596
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-77.1116333, 39.06339639999999]","[18.0236579, 59.34814839999999]",5417,4347
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[139.761989, 35.712677500000005]","[-75.323996, 41.0912226]",5926,6853
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[139.761989, 35.712677500000005]","[-57.931788899999994, -34.9003257]",5926,8207
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[139.761989, 35.712677500000005]","[141.340013, 43.077957500000004]",5926,10596
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[139.761989, 35.712677500000005]","[18.0236579, 59.34814839999999]",5926,4347
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-75.323996, 41.0912226]","[-57.931788899999994, -34.9003257]",6853,8207
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-75.323996, 41.0912226]","[141.340013, 43.077957500000004]",6853,10596
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-75.323996, 41.0912226]","[18.0236579, 59.34814839999999]",6853,4347
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-57.931788899999994, -34.9003257]","[141.340013, 43.077957500000004]",8207,10596
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[-57.931788899999994, -34.9003257]","[18.0236579, 59.34814839999999]",8207,4347
c71492862b0d7cec2ff76c82c6deeb5ddfc37506,"[141.340013, 43.077957500000004]","[18.0236579, 59.34814839999999]",10596,4347
c716084ad4b602a13ab7e5c89a3d9adc28c6eafc,"[17.0761604, 40.865891600000005]","[12.518059599999999, 41.9042519]",1381,7324
c73aa8452ccd63758df52737aae67450f078e76b,"[9.96487, 53.546769999999995]","[0.11388419999999999, 52.2139517]",204,9564
c73bdd7434fd4b154c77532d01549e81b6bef8b0,"[-97.13662590000001, 49.8075008]","[121.5036178, 31.2974197]",3969,4767
c73bdd7434fd4b154c77532d01549e81b6bef8b0,"[-97.13662590000001, 49.8075008]","[-94.0745293, 33.4635719]",3969,4293
c73bdd7434fd4b154c77532d01549e81b6bef8b0,"[121.5036178, 31.2974197]","[-94.0745293, 33.4635719]",4767,4293
c73f20f4c23082587dce9f31bfd6f76d4a7ed6c0,"[79.43579709999999, 28.3904755]","[-80.33970790000001, 25.9876771]",4449,4430
c73f20f4c23082587dce9f31bfd6f76d4a7ed6c0,"[79.43579709999999, 28.3904755]","[19.0464429, 47.5012456]",4449,7932
c73f20f4c23082587dce9f31bfd6f76d4a7ed6c0,"[-80.33970790000001, 25.9876771]","[19.0464429, 47.5012456]",4430,7932
c7444d7ed290c5fd36ecc668b799e3021d54c6bf,"[103.7763939, 1.2966426000000002]","[103.68313470000001, 1.3483098999999998]",474,7422
c74616a5ce5f794dde0644f4cb72bf8a196028a3,"[-79.38761810000003, 43.6598777]","[-79.39565640000002, 43.6628917]",4701,8037
c74a5cadbc629a2d0714f7f69fa4ccfa23a99c64,"[-3.675736699999999, 40.4340811]","[2.142488, 41.4283018]",4500,2377
c74a5cadbc629a2d0714f7f69fa4ccfa23a99c64,"[-3.675736699999999, 40.4340811]","[-3.6951156000000003, 40.48760430000001]",4500,1528
c74a5cadbc629a2d0714f7f69fa4ccfa23a99c64,"[2.142488, 41.4283018]","[-3.6951156000000003, 40.48760430000001]",2377,1528
c74b16c930c38fdedabd3ab5fb0f11d2f7bc57da,"[118.774763, 32.043846]","[118.8758415, 31.322525399999996]",2817,7911
c74d7b08b90e1af07e6b74ba468564db3073dc01,"[11.5896707, 50.929430200000006]","[12.1035044, 54.075544799999996]",333,4871
c75a464797d5838ef56491dc33ceb913d8fd49c8,"[76.62110799999998, 28.876826899999998]","[4.6695629, 50.879783]",931,2380
c77304ebab5efc8f6d8af8b9a04e8614882523e9,"[-93.2277285, 44.97399]","[-93.64646540000001, 42.0266187]",10172,2105
c77304ebab5efc8f6d8af8b9a04e8614882523e9,"[-93.2277285, 44.97399]","[-83.03062220000001, 40.006836299999996]",10172,4120
c77304ebab5efc8f6d8af8b9a04e8614882523e9,"[-93.2277285, 44.97399]","[-78.6820946, 35.7846633]",10172,1731
c77304ebab5efc8f6d8af8b9a04e8614882523e9,"[-93.64646540000001, 42.0266187]","[-83.03062220000001, 40.006836299999996]",2105,4120
c77304ebab5efc8f6d8af8b9a04e8614882523e9,"[-93.64646540000001, 42.0266187]","[-78.6820946, 35.7846633]",2105,1731
c77304ebab5efc8f6d8af8b9a04e8614882523e9,"[-83.03062220000001, 40.006836299999996]","[-78.6820946, 35.7846633]",4120,1731
c77f37d083293f7461d47471caa670e765270948,"[-122.84102299999999, 49.176630700000004]","[-97.73405670000001, 30.2849185]",2950,10381
c77f37d083293f7461d47471caa670e765270948,"[-122.84102299999999, 49.176630700000004]","[-97.73405670000001, 30.2849185]",2950,3763
c77f37d083293f7461d47471caa670e765270948,"[-97.73405670000001, 30.2849185]","[-97.73405670000001, 30.2849185]",10381,3763
c789661f2b9671a660bcb7f5c49dc8dfa66a5e94,"[174.7686615, -41.290401700000004]","[-73.7520607, 42.6487516]",1174,7730
c798225c8b1b45e38fcd6163a711500c1f667b03,"[-121.96813449999999, 37.327013799999996]","[-122.2696909, 37.80600039999999]",5502,383
c79b541523d38fd66a8ccb50ab64c6643b76af7d,"[-97.4977382, 35.4812917]","[-1.3960169, 50.9365797]",1142,9156
c7a253b00f6d2665d359175bb1476caacd351c24,"[114.13784369999999, 22.2840174]","[114.1312557, 22.2701076]",10209,8924
c7a253b00f6d2665d359175bb1476caacd351c24,"[114.13784369999999, 22.2840174]","[114.2067606, 22.419625]",10209,10020
c7a253b00f6d2665d359175bb1476caacd351c24,"[114.1312557, 22.2701076]","[114.2067606, 22.419625]",8924,10020
c7a3699cbb6e8ea60edabb60c0407883e6ed33f2,"[116.4148846, 39.91068509999999]","[116.68238600000001, 40.408141]",6430,2469
c7a3699cbb6e8ea60edabb60c0407883e6ed33f2,"[116.4148846, 39.91068509999999]","[108.35043799999998, 22.797255]",6430,5004
c7a3699cbb6e8ea60edabb60c0407883e6ed33f2,"[116.4148846, 39.91068509999999]","[-122.2585399, 37.8718992]",6430,3545
c7a3699cbb6e8ea60edabb60c0407883e6ed33f2,"[116.4148846, 39.91068509999999]","[-118.2036209, 34.0620841]",6430,4542
c7a3699cbb6e8ea60edabb60c0407883e6ed33f2,"[116.68238600000001, 40.408141]","[108.35043799999998, 22.797255]",2469,5004
c7a3699cbb6e8ea60edabb60c0407883e6ed33f2,"[116.68238600000001, 40.408141]","[-122.2585399, 37.8718992]",2469,3545
c7a3699cbb6e8ea60edabb60c0407883e6ed33f2,"[116.68238600000001, 40.408141]","[-118.2036209, 34.0620841]",2469,4542
c7a3699cbb6e8ea60edabb60c0407883e6ed33f2,"[108.35043799999998, 22.797255]","[-122.2585399, 37.8718992]",5004,3545
c7a3699cbb6e8ea60edabb60c0407883e6ed33f2,"[108.35043799999998, 22.797255]","[-118.2036209, 34.0620841]",5004,4542
c7a3699cbb6e8ea60edabb60c0407883e6ed33f2,"[-122.2585399, 37.8718992]","[-118.2036209, 34.0620841]",3545,4542
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[-43.3689834, -21.7769495]","[-3.6901672, 40.440326]",1708,8959
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[-43.3689834, -21.7769495]","[-44.00455820000001, -19.8344277]",1708,10676
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[-43.3689834, -21.7769495]","[153.028415, -27.477357]",1708,6441
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[-43.3689834, -21.7769495]","[-44.308971299999996, -2.558341]",1708,4275
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[-43.3689834, -21.7769495]","[-42.87016320000001, -20.7610693]",1708,4631
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[-3.6901672, 40.440326]","[-44.00455820000001, -19.8344277]",8959,10676
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[-3.6901672, 40.440326]","[153.028415, -27.477357]",8959,6441
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[-3.6901672, 40.440326]","[-44.308971299999996, -2.558341]",8959,4275
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[-3.6901672, 40.440326]","[-42.87016320000001, -20.7610693]",8959,4631
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[-44.00455820000001, -19.8344277]","[153.028415, -27.477357]",10676,6441
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[-44.00455820000001, -19.8344277]","[-44.308971299999996, -2.558341]",10676,4275
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[-44.00455820000001, -19.8344277]","[-42.87016320000001, -20.7610693]",10676,4631
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[153.028415, -27.477357]","[-44.308971299999996, -2.558341]",6441,4275
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[153.028415, -27.477357]","[-42.87016320000001, -20.7610693]",6441,4631
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9,"[-44.308971299999996, -2.558341]","[-42.87016320000001, -20.7610693]",4275,4631
c7bc90f329faeba483338d68f8cda2b59506da57,"[-95.396499, 29.71052959999999]","[-84.32677159999999, 33.7894903]",3573,6874
c7c9d817477140bdd259844fd5f3de50bd170342,"[-0.1743487, 51.51781079999999]","[-81.61374479999998, 41.5137305]",9819,2979
c7c9d817477140bdd259844fd5f3de50bd170342,"[-0.1743487, 51.51781079999999]","[-0.0938548, 51.468140399999996]",9819,3330
c7c9d817477140bdd259844fd5f3de50bd170342,"[-0.1743487, 51.51781079999999]","[-79.04691340000001, 35.904912200000005]",9819,7905
c7c9d817477140bdd259844fd5f3de50bd170342,"[-81.61374479999998, 41.5137305]","[-0.0938548, 51.468140399999996]",2979,3330
c7c9d817477140bdd259844fd5f3de50bd170342,"[-81.61374479999998, 41.5137305]","[-79.04691340000001, 35.904912200000005]",2979,7905
c7c9d817477140bdd259844fd5f3de50bd170342,"[-0.0938548, 51.468140399999996]","[-79.04691340000001, 35.904912200000005]",3330,7905
c7d52191db94d11ad1d56bb48ecc64656b44a613,"[-0.115997, 51.5114864]","[4.525976200000001, 51.9165475]",7694,9115
c7d60067e11331d3c5e1f9b1d79e70caacb13f25,"[-111.83553119999999, 40.7698752]","[137.18698080000001, 36.69437569999999]",3429,6269
c7d60067e11331d3c5e1f9b1d79e70caacb13f25,"[-111.83553119999999, 40.7698752]","[136.6464891, 36.6553396]",3429,5500
c7d60067e11331d3c5e1f9b1d79e70caacb13f25,"[-111.83553119999999, 40.7698752]","[-71.1049051, 42.3397365]",3429,5248
c7d60067e11331d3c5e1f9b1d79e70caacb13f25,"[137.18698080000001, 36.69437569999999]","[136.6464891, 36.6553396]",6269,5500
c7d60067e11331d3c5e1f9b1d79e70caacb13f25,"[137.18698080000001, 36.69437569999999]","[-71.1049051, 42.3397365]",6269,5248
c7d60067e11331d3c5e1f9b1d79e70caacb13f25,"[136.6464891, 36.6553396]","[-71.1049051, 42.3397365]",5500,5248
c7d86587837b09a6b722f78beac7bfedaa0333d3,"[121.5036178, 31.2974197]","[-122.2696909, 37.80600039999999]",4767,383
c7d86587837b09a6b722f78beac7bfedaa0333d3,"[121.5036178, 31.2974197]","[12.521381, 55.785574200000006]",4767,10732
c7d86587837b09a6b722f78beac7bfedaa0333d3,"[121.5036178, 31.2974197]","[2.3112487999999995, 48.8403734]",4767,5316
c7d86587837b09a6b722f78beac7bfedaa0333d3,"[-122.2696909, 37.80600039999999]","[12.521381, 55.785574200000006]",383,10732
c7d86587837b09a6b722f78beac7bfedaa0333d3,"[-122.2696909, 37.80600039999999]","[2.3112487999999995, 48.8403734]",383,5316
c7d86587837b09a6b722f78beac7bfedaa0333d3,"[12.521381, 55.785574200000006]","[2.3112487999999995, 48.8403734]",10732,5316
c7e5e64683c8dbf4d6585fd231d20a4d8ee3885e,"[-91.5548998, 41.6626963]","[-86.80140089999998, 36.1425227]",9576,7517
c7e5e64683c8dbf4d6585fd231d20a4d8ee3885e,"[-91.5548998, 41.6626963]","[-122.31761409999999, 47.6912794]",9576,2544
c7e5e64683c8dbf4d6585fd231d20a4d8ee3885e,"[-91.5548998, 41.6626963]","[46.623478600000006, 24.7104053]",9576,10595
c7e5e64683c8dbf4d6585fd231d20a4d8ee3885e,"[-86.80140089999998, 36.1425227]","[-122.31761409999999, 47.6912794]",7517,2544
c7e5e64683c8dbf4d6585fd231d20a4d8ee3885e,"[-86.80140089999998, 36.1425227]","[46.623478600000006, 24.7104053]",7517,10595
c7e5e64683c8dbf4d6585fd231d20a4d8ee3885e,"[-122.31761409999999, 47.6912794]","[46.623478600000006, 24.7104053]",2544,10595
c7f5828ffb5dbc51bda8427bc64056b6eeb1afb0,"[-92.3277375, 38.94038079999999]","[-96.3364772, 30.618755800000002]",2947,4335
c7f5828ffb5dbc51bda8427bc64056b6eeb1afb0,"[-92.3277375, 38.94038079999999]","[-121.7617125, 38.5382322]",2947,1454
c7f5828ffb5dbc51bda8427bc64056b6eeb1afb0,"[-96.3364772, 30.618755800000002]","[-121.7617125, 38.5382322]",4335,1454
c802edd221373e4368e033d85e671169340fba58,"[-86.92119459999998, 40.4237054]","[117.1303827, 39.1821223]",5700,9648
c802edd221373e4368e033d85e671169340fba58,"[-86.92119459999998, 40.4237054]","[-122.20723629999999, 47.5005904]",5700,3145
c802edd221373e4368e033d85e671169340fba58,"[-86.92119459999998, 40.4237054]","[-80.11143630000002, 32.9714863]",5700,5092
c802edd221373e4368e033d85e671169340fba58,"[117.1303827, 39.1821223]","[-122.20723629999999, 47.5005904]",9648,3145
c802edd221373e4368e033d85e671169340fba58,"[117.1303827, 39.1821223]","[-80.11143630000002, 32.9714863]",9648,5092
c802edd221373e4368e033d85e671169340fba58,"[-122.20723629999999, 47.5005904]","[-80.11143630000002, 32.9714863]",3145,5092
c8109883501e99e693034067c5eca5b03a87349a,"[17.6628719, 59.81497100000001]","[-111.0687092, 29.075018300000004]",704,6180
c8109883501e99e693034067c5eca5b03a87349a,"[17.6628719, 59.81497100000001]","[-99.1733426, 19.4236284]",704,4883
c8109883501e99e693034067c5eca5b03a87349a,"[17.6628719, 59.81497100000001]","[-99.1333401, 19.437986600000002]",704,578
c8109883501e99e693034067c5eca5b03a87349a,"[-111.0687092, 29.075018300000004]","[-99.1733426, 19.4236284]",6180,4883
c8109883501e99e693034067c5eca5b03a87349a,"[-111.0687092, 29.075018300000004]","[-99.1333401, 19.437986600000002]",6180,578
c8109883501e99e693034067c5eca5b03a87349a,"[-99.1733426, 19.4236284]","[-99.1333401, 19.437986600000002]",4883,578
c819bee642ae0f97b4d9e85a8558ccc1537dab2f,"[121.24126340000001, 14.164849100000001]","[-73.905759, 41.0054744]",4809,2690
c819bee642ae0f97b4d9e85a8558ccc1537dab2f,"[121.24126340000001, 14.164849100000001]","[121.06850490000001, 14.653881699999998]",4809,7142
c819bee642ae0f97b4d9e85a8558ccc1537dab2f,"[-73.905759, 41.0054744]","[121.06850490000001, 14.653881699999998]",2690,7142
c81ad1c8147d29eb7a0ee36e4ced22fef6a1dfab,"[-46.7307891, -23.5613991]","[-77.0844226, -12.0560257]",4489,7605
c81bee1003d561de04298740e01b498f294a1f15,"[-1.9706555000000001, 43.2917751]","[-3.6099419000000004, 37.1885496]",9885,2007
c825a4d277f3300983a01b6961865b8377e87cf0,"[140.874074, 38.253834000000005]","[5.1224428999999985, 52.0902463]",1536,2566
c82d1b207db5a5a4d15150de1fa30088a16cff25,"[-75.1958515, 39.9510598]","[-75.1932137, 39.9522188]",1661,5759
c82d1b207db5a5a4d15150de1fa30088a16cff25,"[-75.1958515, 39.9510598]","[-73.954897, 40.7649151]",1661,5439
c82d1b207db5a5a4d15150de1fa30088a16cff25,"[-75.1932137, 39.9522188]","[-73.954897, 40.7649151]",5759,5439
c831071c9229a681189522e08cfc3b64f84f95db,"[15.5760072, 58.397836399999996]","[18.0236579, 59.34814839999999]",1707,4347
c8319e7c2950df8028c8b9d90581eff5e13df132,"[100.3025177, 5.3559337]","[103.0774926, 5.3988213]",8782,3859
c8319e7c2950df8028c8b9d90581eff5e13df132,"[100.3025177, 5.3559337]","[100.3025177, 5.3559337]",8782,3331
c8319e7c2950df8028c8b9d90581eff5e13df132,"[100.3025177, 5.3559337]","[102.2838912, 6.1643539]",8782,3923
c8319e7c2950df8028c8b9d90581eff5e13df132,"[103.0774926, 5.3988213]","[100.3025177, 5.3559337]",3859,3331
c8319e7c2950df8028c8b9d90581eff5e13df132,"[103.0774926, 5.3988213]","[102.2838912, 6.1643539]",3859,3923
c8319e7c2950df8028c8b9d90581eff5e13df132,"[100.3025177, 5.3559337]","[102.2838912, 6.1643539]",3331,3923
c8437a45bfb84fb206fe03fd18d28858bae32651,"[-121.96813449999999, 37.327013799999996]","[117.22721899999999, 31.820590999999997]",5502,10379
c843c9f3d123553ed90bed163426cd6ef071587f,"[109.528807, 36.61970720000001]","[108.9387057, 34.219993]",10446,7596
c848bce30b9e60bccfd15a5534af1d0cea54c686,"[116.359302, 39.981827]","[116.393914, 39.885628999999994]",5580,1927
c848bce30b9e60bccfd15a5534af1d0cea54c686,"[116.359302, 39.981827]","[-71.1022265, 42.3355027]",5580,7296
c848bce30b9e60bccfd15a5534af1d0cea54c686,"[116.359302, 39.981827]","[116.426915, 39.973921999999995]",5580,10311
c848bce30b9e60bccfd15a5534af1d0cea54c686,"[116.359302, 39.981827]","[116.45184099999999, 39.924777]",5580,5872
c848bce30b9e60bccfd15a5534af1d0cea54c686,"[116.393914, 39.885628999999994]","[-71.1022265, 42.3355027]",1927,7296
c848bce30b9e60bccfd15a5534af1d0cea54c686,"[116.393914, 39.885628999999994]","[116.426915, 39.973921999999995]",1927,10311
c848bce30b9e60bccfd15a5534af1d0cea54c686,"[116.393914, 39.885628999999994]","[116.45184099999999, 39.924777]",1927,5872
c848bce30b9e60bccfd15a5534af1d0cea54c686,"[-71.1022265, 42.3355027]","[116.426915, 39.973921999999995]",7296,10311
c848bce30b9e60bccfd15a5534af1d0cea54c686,"[-71.1022265, 42.3355027]","[116.45184099999999, 39.924777]",7296,5872
c848bce30b9e60bccfd15a5534af1d0cea54c686,"[116.426915, 39.973921999999995]","[116.45184099999999, 39.924777]",10311,5872
c84bbd205a537e12c9bcdaa241ea9ef297aa7b60,"[151.18734730000003, -33.888584]","[-79.78768699999998, 43.35775]",4421,2201
c84bbd205a537e12c9bcdaa241ea9ef297aa7b60,"[151.18734730000003, -33.888584]","[-122.92143290000001, 46.147349]",4421,823
c84bbd205a537e12c9bcdaa241ea9ef297aa7b60,"[-79.78768699999998, 43.35775]","[-122.92143290000001, 46.147349]",2201,823
c84df8edaeb086178a5dd8e6617367eedaebe283,"[-79.9613241, 40.4431287]","[-122.2696909, 37.80600039999999]",2456,383
c850a9040414008da523d4ca13b8e61b36e0d98b,"[-75.1932137, 39.9522188]","[-79.04691340000001, 35.904912200000005]",5759,4941
c85895b07c385df2f5069ef326a19ac99b62f360,"[104.9165795, 11.580444400000001]","[121.265374, 31.37586899999999]",505,10420
c85895b07c385df2f5069ef326a19ac99b62f360,"[104.9165795, 11.580444400000001]","[2.3112487999999995, 48.8403734]",505,5316
c85895b07c385df2f5069ef326a19ac99b62f360,"[121.265374, 31.37586899999999]","[2.3112487999999995, 48.8403734]",10420,5316
c85ca5217f9051f83911569eed1eb52cf992f7dd,"[138.433075, 34.963532]","[-84.5361088, 39.126536]",2278,4511
c85ca5217f9051f83911569eed1eb52cf992f7dd,"[138.433075, 34.963532]","[140.34932949999998, 38.2464755]",2278,7071
c85ca5217f9051f83911569eed1eb52cf992f7dd,"[-84.5361088, 39.126536]","[140.34932949999998, 38.2464755]",4511,7071
c8616899b8ec8bdcdd7901deb02fb5c021056330,"[120.9966699, 24.7961217]","[-101.8782822, 33.584259100000004]",4848,4445
c8674c3258dcbccdc06d449458b75ee44ada132d,"[121.38748559999999, 25.0334479]","[8.6677635, 50.127067499999995]",5453,2945
c8674c3258dcbccdc06d449458b75ee44ada132d,"[121.38748559999999, 25.0334479]","[120.31041100000002, 22.645202800000003]",5453,5361
c8674c3258dcbccdc06d449458b75ee44ada132d,"[121.38748559999999, 25.0334479]","[120.4058219, 22.7271723]",5453,8019
c8674c3258dcbccdc06d449458b75ee44ada132d,"[8.6677635, 50.127067499999995]","[120.31041100000002, 22.645202800000003]",2945,5361
c8674c3258dcbccdc06d449458b75ee44ada132d,"[8.6677635, 50.127067499999995]","[120.4058219, 22.7271723]",2945,8019
c8674c3258dcbccdc06d449458b75ee44ada132d,"[120.31041100000002, 22.645202800000003]","[120.4058219, 22.7271723]",5361,8019
